w:\modules\database\MariaDB-10.4\bin\mysqld.exe, Version: 10.4.19-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: (null)
Time		    Id Command	Argument
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:00:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:01:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:02:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:03:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:04:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:05:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:06:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:07:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:08:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:09:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:10:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:11:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:12:50	     9 Query	UPDATE `char` SET `clan_id`='0' WHERE `online`='0' AND `clan_id`<>'0' AND `last_login` IS NOT NULL AND `last_login` <= NOW() - INTERVAL 14 DAY
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:13:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:14:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:15:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:16:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:17:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:18:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:19:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:20:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:21:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:22:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:23:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
